termID,termName,termDesc,unitName,dataType,productID,productName,tableName
1,uid,"Unique ID within NEON database; an identifier for the record",NA,string,DP1.20163.001,"Periphyton, seston, and phytoplankton chemical properties",alg_fieldData_pub
281,alphaQAQCRpt,"Quality assurance and quality control report for the alpha quality flag, which indicates if one or more quality analysis failed for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
281,alphaQAQCRpt,"Quality assurance and quality control report for the alpha quality flag, which indicates if one or more quality analysis failed for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00040.001,"Soil heat flux plate",SHF_1min
281,alphaQAQCRpt,"Quality assurance and quality control report for the alpha quality flag, which indicates if one or more quality analysis failed for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00041.001,"Soil temperature",ST_1_minute
281,alphaQAQCRpt,"Quality assurance and quality control report for the alpha quality flag, which indicates if one or more quality analysis failed for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
281,alphaQAQCRpt,"Quality assurance and quality control report for the alpha quality flag, which indicates if one or more quality analysis failed for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00005.001,"IR biological temperature",IRBT_1_minute
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00040.001,"Soil heat flux plate",SHF_1min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00041.001,"Soil temperature",ST_1_minute
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
282,betaQAQCRpt,"Quality assurance and quality control report for the beta quality flag, which indicates if one or more quality analysis could not be run for a datum, detailed in NEON.DOC.001113 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
283,flowQAQCRpt,"Quality assurance and quality control report for the flow rate flag, which indicates whether the sensor is adequately aspirated, detailed in NEON.DOC.000646 and NEON.DOC.000654 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
283,flowQAQCRpt,"Quality assurance and quality control report for the flow rate flag, which indicates whether the sensor is adequately aspirated, detailed in NEON.DOC.000646 and NEON.DOC.000654 (1=fail, 0=pass, -1=NA (i.e., could not be run))",NA,string,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.20032.001,"Shortwave and longwave radiation above water on-buoy (net radiometer)",SLRNRB_1min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.00023.001,"Shortwave and longwave radiation (net radiometer)",SLRNR_1min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
284,heaterQAQCRpt,"Quality assurance and quality control report for the heater flag, which indicates whether the heater was operational as described in the sensor specific algorithm theoretical basis document (ATBD) (1=on, 0=off, -1=NA (i.e., could not be run))",NA,string,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
285,rangeFailQM,"Quality metric that summarizes the failed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
286,rangePassQM,"Quality metric that summarizes the passed outcomes of the range test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
287,rangeNAQM,"Quality metric that summarizes when the range test could not be run over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
288,persistenceFailQM,"Quality metric that summarizes  the failed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
289,persistencePassQM,"Quality metric that summarizes the passed outcomes of the persistence test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
290,persistenceNAQM,"Quality metric that summarizes when the persistence test could not be run over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_5min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.20053.001,"Temperature (PRT) in surface water",TSW_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_1_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00005.001,"IR biological temperature",IRBT_30_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_1min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00022.001,"Shortwave radiation (primary pyranometer)",SRPP_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_1min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00066.001,"Photosynthetically active radiation (quantum line)",PARQL_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_1_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00095.001,"Soil CO2 concentration",SCO2C_30_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_1min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00040.001,"Soil heat flux plate",SHF_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_1_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00041.001,"Soil temperature",ST_30_minute
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_1min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00003.001,"Triple aspirated air temperature",TAAT_30min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_1min
291,stepFailQM,"Quality metric that summarizes the failed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.00002.001,"Single aspirated air temperature",SAAT_30min
292,stepPassQM,"Quality metric that summarizes the passed outcomes of the step test over the averaging period, as a percent",percent,real,DP1.20033.001,"Nitrate in surface water",NSW_15_minute
